000000051	011378688	011378688	001741056	005426176	-03325696	000169984	-260323072
000000052	011773440	011773440	000893696	007294976	000793600	000169984	-260323072
000000053	012312320	012312320	001119744	008813568	005131776	000169984	-260323072
000000054	013079808	013079808	002035712	010578176	005687040	000169984	-260323072
000000055	014048512	014048512	002261504	011965440	002743552	000169984	-260323072
000000056	014146048	014146048	001588224	011620608	-00708096	000169984	-260323072
000000057	012692224	012692224	001334016	009950464	-01989632	000169984	-260323072
000000058	009784832	009784832	001336576	006276352	-03566848	000169984	-260323072
000000059	005938432	005938432	000941568	000689920	-07460864	000169984	-260323072
000000060	002513152	002513152	000100864	-03259392	-12022272	000169984	-260323072
000000061	-00768256	-00768256	-01181440	-05434880	-13691136	000169984	-260323072
000000062	-03765504	-03765504	-01664512	-06113280	-11701504	000169984	-260323072
000000063	-06974464	-06974464	-01316352	-07442944	-09890048	000169984	-260323072
000000064	-08948480	-08948480	-00672256	-08923392	-09789184	000169984	-260323072
000000065	-09453568	-09453568	-00893440	-09689856	-12788224	000169984	-260323072
000000066	-09701376	-09701376	-01848576	-09349120	-13651456	000169984	-260323072
000000067	-09666048	-09666048	-03114496	-09308416	-11619072	000169984	-260323072
000000068	-09781248	-09781248	-04356352	-09989376	-10763776	000169984	-260323072
000000069	-09453824	-09453824	-05122560	-10600960	-09950208	000169984	-260323072
000000070	-07300352	-07300352	-05389056	-09737216	-08717056	000169984	-260323072
000000071	-04593920	-04593920	-04825600	-07140864	-08075776	000169984	-260323072
000000072	-02908416	-02908416	-03573504	-04899584	-05063424	000169984	-260323072
000000073	-01664000	-01664000	-00874752	-03021312	-00035840	000169984	-260323072
000000074	-01146368	-01146368	001771520	-01260800	000241664	000169984	-260323072
000000075	-02026496	-02026496	002526720	-00818176	-04595712	000169984	-260323072
000000076	-03155968	-03155968	002385664	000497408	-07266816	000169984	-260323072
000000077	-03725824	-03725824	001887488	002885120	-05164288	000169984	-260323072
000000078	-04605184	-04605184	001858816	003854080	-02868480	000169984	-260323072
000000079	-04773120	-04773120	002779648	004489728	000084736	000169984	-260323072
000000080	-01634816	-01634816	003292928	004987648	001124096	000169984	-260323072
000000081	000178688	000178688	002585600	004083456	-03804672	000169984	-260323072
000000082	000412160	000412160	002192640	002733312	-04665344	000169984	-260323072
000000083	000517120	000517120	002815744	000859648	-02583040	000169984	-260323072
000000084	-00522240	-00522240	003699968	-01875968	-01782016	000169984	-260323072
000000085	-01575424	-01575424	004029184	-04443136	-04391168	000169984	-260323072
000000086	-01193984	-01193984	003976960	-05018880	-02745856	000169984	-260323072
000000087	-00223488	-00223488	003646208	-04356864	000967168	000169984	-260323072
000000088	001298944	001298944	004069376	-03265024	002381824	000169984	-260323072
000000089	002472960	002472960	005148416	-02895104	-01672192	000169984	-260323072
000000090	002525184	002525184	005733888	-03256576	-06520832	000169984	-260323072
000000091	001506816	001506816	005252608	-03725568	-06887424	000169984	-260323072
000000092	000212224	000212224	004663808	-02952704	-04185856	000169984	-260323072
000000093	-01550592	-01550592	004903936	-01315584	-01593088	000169984	-260323072
000000094	-02262528	-02262528	005824512	-00519168	-01405696	000169984	-260323072
000000095	-01401856	-01401856	006871040	000342784	-02560000	000169984	-260323072
000000096	000114944	000114944	007554304	003212544	-02492928	000169984	-260323072
000000097	001285888	001285888	007867136	006718976	001583616	000169984	-260323072
000000098	003098112	003098112	008579840	011014144	005296640	000169984	-260323072
000000099	005837568	005837568	009799936	013065216	004622592	000169984	-260323072
000000100	008769024	008769024	010784512	014602752	001231872	000169984	-260323072
000000101	011181824	011181824	010757376	016088832	-00211968	000169984	-260323072
000000102	013495552	013495552	010537728	017881344	001722624	000169984	-260323072
000000103	013268480	013268480	011764992	016918272	000963328	000169984	-260323072
000000104	011465216	011465216	011662080	013889280	-02876160	000169984	-260323072
000000105	009912320	009912320	010443264	010802944	-06850048	000169984	-260323072
000000106	007925760	007925760	008279808	008333312	-09098496	000169984	-260323072
000000107	004989184	004989184	006292992	005121536	-07494144	000169984	-260323072
000000108	002661120	002661120	005245184	001131264	-04660480	000169984	-260323072
000000109	001357824	001357824	005165056	-02657536	-03847936	000169984	-260323072
000000110	000569344	000569344	005113344	-05200896	-06250240	000169984	-260323072
000000111	000077824	000077824	005095424	-05790720	-07808768	000169984	-260323072
000000112	-00039168	-00039168	005462272	-05604352	-05841664	000169984	-260323072
000000113	000437504	000437504	006421760	-04623104	-02298112	000169984	-260323072
000000114	001828608	001828608	007135488	-02920704	-01750272	000169984	-260323072
000000115	003857152	003857152	006667520	-01276928	-04226304	000169984	-260323072
000000116	006132992	006132992	005354240	001082368	-07718656	000169984	-260323072
000000117	006562560	006562560	003982080	002595328	-09002496	000169984	-260323072
000000118	005820160	005820160	003384064	002701824	-06998528	000169984	-260323072
000000119	004658688	004658688	003458560	002662144	-05651456	000169984	-260323072
000000120	004283392	004283392	003517440	003598080	-06138624	000169984	-260323072
000000121	003718912	003718912	003251712	005108224	-06765056	000169984	-260323072
000000122	003222272	003222272	003362816	006668032	-04242944	000169984	-260323072
000000123	002947328	002947328	004236032	006946560	-00931072	000169984	-260323072
000000124	003267328	003267328	005429248	006039296	000582144	000169984	-260323072
000000125	003337984	003337984	005261056	003533568	-04630528	000169984	-260323072
000000126	002446848	002446848	003347456	-00266496	-12752640	000169984	-260323072
000000127	-00324096	-00324096	001406976	-03677696	-16800000	000169984	-260323072
000000128	-03879424	-03879424	000889344	-05993472	-13492224	000169984	-260323072
000000129	-06918656	-06918656	000767488	-08434176	-11518976	000169984	-260323072
000000130	-09034752	-09034752	000527616	-10139904	-12310272	000169984	-260323072
000000131	-08858112	-08858112	000275200	-09732352	-11741184	000169984	-260323072
000000132	-07585536	-07585536	-00450304	-09176320	-10767616	000169984	-260323072
000000133	-07439872	-07439872	-01165824	-10417664	-09839872	000169984	-260323072
000000134	-08894976	-08894976	-01327872	-12430336	-09091328	000169984	-260323072
000000135	-10212608	-10212608	-01408768	-13816832	-09712128	000169984	-260323072
000000136	-11709440	-11709440	-01962752	-13481216	-10852864	000169984	-260323072
000000137	-13277184	-13277184	-02306304	-11912192	-08866560	000169984	-260323072
000000138	-11522048	-11522048	-01520128	-09829120	-03350528	000169984	-260323072
000000139	-09241856	-09241856	-00146432	-08260864	-01964544	000169984	-260323072
000000140	-06687744	-06687744	000229376	-07424512	-04992768	000169984	-260323072
000000141	-03890176	-03890176	-00310016	-06675712	-05144576	000169984	-260323072
000000142	-01891584	-01891584	-00792576	-05225472	-03474688	000169984	-260323072
000000143	-01011968	-01011968	-00668928	-03558144	-00375808	000169984	-260323072
000000144	000055808	000055808	000582912	-02216448	-00243456	000169984	-260323072
000000145	001057536	001057536	002121216	-00658944	-02845696	000169984	-260323072
000000146	001622784	001622784	002965248	001248000	-04005888	000169984	-260323072
000000147	001324544	001324544	003184128	003134208	-02472704	000169984	-260323072
000000148	-00712192	-00712192	003380992	003849472	-03884032	000169984	-260323072
000000149	-03653376	-03653376	003024896	001510400	-06670848	000169984	-260323072
000000150	-05577984	-05577984	002217728	-02013184	-09188608	000169984	-260323072
000000151	-07513856	-07513856	000677632	-04221184	-10741248	000169984	-260323072
000000152	-08828416	-08828416	-01196288	-05295360	-06748672	000169984	-260323072
000000153	-09892096	-09892096	-01933056	-05828096	-02747392	000169984	-260323072
000000154	-10405632	-10405632	-01663744	-07141376	-02296576	000169984	-260323072
000000155	-08998912	-08998912	-01297408	-09102336	-05740288	000169984	-260323072
000000156	-07542272	-07542272	-01923840	-10658816	-08632064	000169984	-260323072
000000157	-07184128	-07184128	-03411712	-12727552	-07322112	000169984	-260323072
000000158	-05971456	-05971456	-04409600	-11870976	-02124032	000169984	-260323072
000000159	-04279552	-04279552	-04051456	-11306240	000485376	000169984	-260323072
000000160	-03737344	-03737344	-03446016	-10592512	-01723136	000169984	-260323072
000000161	-02276096	-02276096	-03265024	-07635200	-03577088	000169984	-260323072
000000162	-01463552	-01463552	-03005440	-04701696	-02377984	000169984	-260323072
000000163	-01456384	-01456384	-02396672	-03464192	-00324352	000169984	-260323072
000000164	-01121536	-01121536	000502528	-02734336	-00279552	000169984	-260323072
000000165	-00745728	-00745728	001167616	-01532160	-02704384	000169984	-260323072
000000166	-00017664	-00017664	001199872	000386816	-04403456	000169984	-260323072
000000167	000898304	000898304	001160448	001864960	-04598016	000169984	-260323072
000000168	000357632	000357632	001277952	001918208	-04723712	000169984	-260323072
000000169	-00143104	-00143104	001652736	001039360	-04312320	000169984	-260323072
000000170	000108288	000108288	001953024	000482816	-05747456	000169984	-260323072
000000171	000031744	000031744	002557440	000565504	-07751168	000169984	-260323072
000000172	-00325888	-00325888	004262912	001371904	-04916224	000169984	-260323072
000000173	-00472832	-00472832	007180800	002584832	000394752	000169984	-260323072
000000174	-00302848	-00302848	010234368	003419392	003954688	000169984	-260323072
000000175	000474880	000474880	011341568	003169792	000734464	000169984	-260323072
000000176	000699136	000699136	010134272	002697216	-04257280	000169984	-260323072
000000177	000998656	000998656	007891456	002447360	-05146112	000169984	-260323072
000000178	001563648	001563648	006381056	001928192	-03273216	000169984	-260323072
000000179	001354752	001354752	005647104	000791296	-01664000	000169984	-260323072
000000180	001531904	001531904	005221376	-00053504	-02414080	000169984	-260323072
000000181	002159616	002159616	004807424	000328960	-04691712	000169984	-260323072
000000182	002329856	002329856	004648448	001728768	-05458176	000169984	-260323072
000000183	000966400	000966400	004579584	002784768	-04495872	000169984	-260323072
000000184	-01042432	-01042432	004833280	003169024	-02929664	000169984	-260323072
000000185	-00831232	-00831232	004779520	002957312	-02706432	000169984	-260323072
000000186	000353024	000353024	003637248	002885120	-04987904	000169984	-260323072
000000187	001121280	001121280	002520320	003247872	-05678080	000169984	-260323072
000000188	002477824	002477824	002738944	003592192	-01987072	000169984	-260323072
000000189	001794304	001794304	003702784	002617088	000434176	000169984	-260323072
000000190	001332992	001332992	004653568	001844992	000237568	000169984	-260323072
000000191	000452352	000452352	004949504	002131456	-00969472	000169984	-260323072
000000192	-01034496	-01034496	004831232	002720512	-01609728	000169984	-260323072
000000193	-02274560	-02274560	005456128	003310592	000890112	000169984	-260323072
000000194	-02652672	-02652672	006576640	003099648	-01605120	000169984	-260323072
000000195	-03148288	-03148288	006770944	001593856	-07373568	000169984	-260323072
000000196	-02673152	-02673152	006096128	-00150784	-09159424	000169984	-260323072
000000197	-02529024	-02529024	005229824	-00124416	-08122624	000169984	-260323072
000000198	-03572224	-03572224	004660480	-00282112	-06174720	000169984	-260323072
000000199	-04414208	-04414208	004569600	-01528320	-07366144	000169984	-260323072
000000200	-04783104	-04783104	004110848	-03108864	-10036992	000169984	-260323072
000000201	-04073472	-04073472	003468288	-02858496	-11258624	000169984	-260323072
000000202	-03032064	-03032064	002865920	-00665088	-08932864	000169984	-260323072
000000203	-01399296	-01399296	002773248	001718272	-04773632	000169984	-260323072
000000204	000349184	000349184	003924736	004204544	-01217792	000169984	-260323072
000000205	001867520	001867520	005511424	006217472	-01352192	000169984	-260323072
000000206	003008256	003008256	006197504	007220480	-01747968	000169984	-260323072
000000207	003723520	003723520	006067712	007784704	000807424	000169984	-260323072
000000208	003572992	003572992	006228224	007576320	003160064	000169984	-260323072
000000209	003333120	003333120	006687232	005947136	004032512	000169984	-260323072
000000210	004776960	004776960	007220224	004396288	001824512	000169984	-260323072
000000211	005960448	005960448	006656768	003384320	-03445248	000169984	-260323072
000000212	005926400	005926400	005557504	002789888	-05277952	000169984	-260323072
000000213	004677632	004677632	004623616	002642688	-04968704	000169984	-260323072
000000214	003240448	003240448	004248064	001335552	-04218368	000169984	-260323072
000000215	002465792	002465792	004706304	-00929536	-05732864	000169984	-260323072
000000216	001881088	001881088	005209856	-03307520	-07544832	000169984	-260323072
000000217	001294848	001294848	004984320	-03399168	-06534144	000169984	-260323072
000000218	002074880	002074880	004843776	-03193600	-02399744	000169984	-260323072
000000219	003511808	003511808	005465088	-03299072	-00633856	000169984	-260323072
000000220	004376320	004376320	005655808	-03920896	-04602112	000169984	-260323072
000000221	005961728	005961728	004386560	-03330304	-06864128	000169984	-260323072
000000222	007727872	007727872	002696192	-01622016	-08609792	000169984	-260323072
000000223	007580416	007580416	000957952	-01011712	-06064128	000169984	-260323072
000000224	007614208	007614208	000182272	-00896000	-01464064	000169984	-260323072
000000225	008460032	008460032	000481280	-00341760	-01852672	000169984	-260323072
000000226	009713152	009713152	001270016	001064192	-03533312	000169984	-260323072
000000227	010548224	010548224	001339648	002992384	-04188928	000169984	-260323072
000000228	010269184	010269184	001707008	004115968	-02698240	000169984	-260323072
000000229	009408000	009408000	002256640	004953088	-02142976	000169984	-260323072
000000230	008351488	008351488	002061312	004970752	-04052736	000169984	-260323072
000000231	007081728	007081728	000727040	003982336	-08896512	000169984	-260323072
000000232	005236736	005236736	-00067840	004310272	-09621504	000169984	-260323072
000000233	006912768	006912768	000682240	005231872	-02927104	000169984	-260323072
000000234	007804928	007804928	001389312	003498752	-03326464	000169984	-260323072
000000235	007241984	007241984	002065152	001481984	-03153152	000169984	-260323072
000000236	009123328	009123328	001819392	000964096	-04757504	000169984	-260323072
000000237	008679680	008679680	000941568	-00314112	-09746432	000169984	-260323072
000000238	005610752	005610752	001406720	-01012736	-07146752	000169984	-260323072
000000239	004188160	004188160	002803200	-01157376	-02948352	000169984	-260323072
000000240	003075328	003075328	004139008	-00838656	-02379520	000169984	-260323072
000000241	002587392	002587392	004441856	-00308736	-06112256	000169984	-260323072
000000242	000821248	000821248	004264448	000289536	-10737664	000169984	-260323072
000000243	-03203584	-03203584	004137472	-00405504	-11586048	000169984	-260323072
000000244	-08390400	-08390400	003988992	-03517696	-11586048	000169984	-260323072
000000245	-12040192	-12040192	003956736	-06376192	-10247680	000169984	-260323072
000000246	-14242816	-14242816	003516416	-07586048	-10552576	000169984	-260323072
000000247	-15297024	-15297024	002811904	-07138048	-08255744	000169984	-260323072
000000248	-15474688	-15474688	002579968	-05916672	-05786368	000169984	-260323072
000000249	-14463744	-14463744	003042560	-05473536	-04235520	000169984	-260323072
000000250	-13237248	-13237248	003658496	-04938240	-06124544	000169984	-260323072
000000251	-12921088	-12921088	003305216	-04312064	-09149184	000169984	-260323072
000000252	-13517056	-13517056	002291968	-03303168	-08331008	000169984	-260323072
000000253	-14079744	-14079744	002142976	-01762560	-04829952	000169984	-260323072
000000254	-15304448	-15304448	002585088	-01496064	-04620288	000169984	-260323072
000000255	-16168192	-16168192	003154688	-02726144	-07516416	000169984	-260323072
000000256	-15636736	-15636736	003356928	-03201024	-09721600	000169984	-260323072
000000257	-14463744	-14463744	002902272	-02479872	-07771392	000169984	-260323072
000000258	-12510464	-12510464	002939648	-00859392	-02019840	000169984	-260323072
000000259	-09684480	-09684480	003574272	000855296	001674496	000169984	-260323072
000000260	-07510016	-07510016	003871744	001335808	-01027072	000169984	-260323072
000000261	-05860352	-05860352	003038720	000802304	-06450944	000169984	-260323072
000000262	-06990592	-06990592	001195520	-00489984	-10720512	000169984	-260323072
000000263	-09928448	-09928448	-00684800	-02686208	-11079680	000169984	-260323072
000000264	-11513856	-11513856	-02159104	-05385472	-11002624	000169984	-260323072
000000265	-10506240	-10506240	-03087360	-07228416	-11800576	000169984	-260323072
000000266	-08146688	-08146688	-04141056	-07770624	-12379392	000169984	-260323072
000000267	-02804480	-02804480	-05169408	-06518528	-09098496	000169984	-260323072
000000268	001765632	001765632	-04957184	-03395328	-03688960	000169984	-260323072
000000269	002474240	002474240	-03590144	-01611776	000748800	000169984	-260323072
000000270	002822400	002822400	-01185536	-01382656	001309696	000169984	-260323072
000000271	000971776	000971776	000581632	-01683456	-00000768	000169984	-260323072
000000272	-00099584	-00099584	001637888	-01150976	002138624	000169984	-260323072
000000273	-00765184	-00765184	002487552	000710912	004292608	000169984	-260323072
000000274	-00960000	-00960000	003803136	000710912	008161024	000169984	-260323072
000000275	000866560	000866560	005757696	004774400	007218688	000169984	-260323072
000000276	003401728	003401728	007170048	006382848	002810112	000169984	-260323072
000000277	005528320	005528320	007520768	006869760	-00675840	000169984	-260323072
000000278	006348544	006348544	006979072	006361856	-01792000	000169984	-260323072
000000279	006396160	006396160	006627840	004947712	-02196480	000169984	-260323072
000000280	005126400	005126400	006677248	001742336	-06257664	000169984	-260323072
000000281	002275072	002275072	006010368	000151296	-10891776	000169984	-260323072
000000282	001311744	001311744	005207296	000029952	-13506816	000169984	-260323072
000000283	-01055744	-01055744	004498944	-00280320	-12383488	000169984	-260323072
000000284	-04379904	-04379904	004583168	000018432	-07003392	000169984	-260323072
000000285	-02026752	-02026752	005347584	000514816	-01372160	000169984	-260323072
000000286	001189120	001189120	005937664	-00956928	-05148672	000169984	-260323072
000000287	-00310272	-00310272	003442176	-01975552	-10820864	000169984	-260323072
000000288	000592896	000592896	003149824	-01408768	-06803712	000169984	-260323072
000000289	004641536	004641536	003705600	-01919488	-03696896	000169984	-260323072
000000290	004888320	004888320	004844032	-02461184	-04424192	000169984	-260323072
000000291	013566976	013566976	006013952	-00445952	-01694720	000169984	-260323072
000000292	016303104	016303104	006288384	001530368	-00621056	000169984	-260323072
000000293	013185280	013185280	006204672	001327616	-02578176	000169984	-260323072
000000294	008393216	008393216	006295040	-00655104	-04157952	000169984	-260323072
000000295	003642880	003642880	005951232	-03367424	-05550848	000169984	-260323072
000000296	-01222656	-01222656	004655616	-05110528	-08571392	000169984	-260323072
000000297	-04951808	-04951808	003442944	-05248768	-07782912	000169984	-260323072
000000298	-07505152	-07505152	003214848	-04408064	-05551104	000169984	-260323072
000000299	-10146560	-10146560	003366400	-04514816	-02182912	000169984	-260323072
000000300	-09620224	-09620224	003685632	-04457984	-01908224	000169984	-260323072
000000301	-08753152	-08753152	003232000	-04156672	-04925440	000169984	-260323072
000000302	-08388608	-08388608	002483968	-03424256	-03096832	000169984	-260323072
000000303	-06548736	-06548736	002706944	-01688576	002683392	000169984	-260323072
000000304	-03191552	-03191552	003485440	000007168	004306944	000169984	-260323072
000000305	-02036224	-02036224	003650816	-00013056	-00825088	000169984	-260323072
000000306	-01183488	-01183488	002888192	-00808704	-04096512	000169984	-260323072
000000307	001331200	001331200	001836800	-00235776	-03321856	000169984	-260323072
000000308	002276608	002276608	000940288	000870144	-03918592	000169984	-260323072
000000309	000538368	000538368	000847360	-00129536	-02946816	000169984	-260323072
000000310	-00254976	-00254976	002334464	-01086976	-03217152	000169984	-260323072
000000311	000122112	000122112	003336448	-01564928	-04434176	000169984	-260323072
000000312	000809472	000809472	003945728	-00866048	-07357696	000169984	-260323072
000000313	000060416	000060416	003901952	-00262912	-05915904	000169984	-260323072
000000314	000743424	000743424	004761088	-00125696	000168192	000169984	-260323072
000000315	003281152	003281152	006045440	000686336	-01106432	000169984	-260323072
000000316	004246784	004246784	005630464	000635392	-06765568	000169984	-260323072
000000317	003082240	003082240	004388608	-00212736	-09371392	000169984	-260323072
000000318	003286784	003286784	004111616	-00346112	-02906880	000169984	-260323072
000000319	005059840	005059840	004883712	000329216	-00069888	000169984	-260323072
000000320	005805312	005805312	006099968	000393216	-01213952	000169984	-260323072
000000321	007247104	007247104	006844160	000702464	-01520640	000169984	-260323072
000000322	009433856	009433856	007198720	002078208	000211456	000169984	-260323072
000000323	010897664	010897664	007450880	004228864	001367552	000169984	-260323072
000000324	009490176	009490176	007099136	004526080	000261632	000169984	-260323072
000000325	007307776	007307776	006278912	002088960	000330496	000169984	-260323072
000000326	006522880	006522880	005167872	-00167168	-01925888	000169984	-260323072
000000327	006207232	006207232	003283712	-01085696	-04656896	000169984	-260323072
000000328	006041088	006041088	001488128	-01181952	-02844416	000169984	-260323072
000000329	006208512	006208512	001031680	-00616704	000010240	000169984	-260323072
000000330	006310144	006310144	001240320	-00935936	000305408	000169984	-260323072
000000331	007187712	007187712	001629184	-01680896	-01562880	000169984	-260323072
000000332	009473792	009473792	002046208	-00844032	-02400256	000169984	-260323072
000000333	011288064	011288064	002165760	002341888	-01360384	000169984	-260323072
000000334	011756032	011756032	003185920	002498816	000164352	000169984	-260323072
000000335	010753536	010753536	004386048	001142016	-01647360	000169984	-260323072
000000336	008902912	008902912	004552704	-00312320	-05689088	000169984	-260323072
000000337	006932480	006932480	003593216	-01023488	-10125824	000169984	-260323072
000000338	003953664	003953664	002025984	-01501952	-11266816	000169984	-260323072
000000339	000628224	000628224	001140480	-01672704	-07755008	000169984	-260323072
000000340	-00732160	-00732160	001764864	-01116672	-03232000	000169984	-260323072
000000341	-00294400	-00294400	002569728	-00370432	-04942848	000169984	-260323072
000000342	-00969472	-00969472	002471424	000570368	-08958208	000169984	-260323072
000000343	-01109760	-01109760	001973248	001280256	-08526336	000169984	-260323072
000000344	-02226944	-02226944	001713920	000624896	-06807040	000169984	-260323072
000000345	-03701248	-03701248	001361664	-00897536	-06737920	000169984	-260323072
000000346	-04080896	-04080896	001042176	-02082560	-08570112	000169984	-260323072
000000347	-02836224	-02836224	000216064	-02003200	-10634496	000169984	-260323072
000000348	-01298944	-01298944	000216064	-00834816	-08707840	000169984	-260323072
000000349	001512448	001512448	001472256	000499968	-03637760	000169984	-260323072
000000350	005228288	005228288	003519232	001612800	000059392	000169984	-260323072
000000351	008416768	008416768	004412928	001996032	-03424768	000169984	-260323072
000000352	010844928	010844928	003728384	002370048	-05574656	000169984	-260323072
000000353	010745088	010745088	002467072	002029312	-05359360	000169984	-260323072
000000354	008855808	008855808	001356032	000630528	-05627648	000169984	-260323072
000000355	006603520	006603520	000568064	-01661184	-06850560	000169984	-260323072
000000356	004736256	004736256	000339712	-03143424	-07115008	000169984	-260323072
000000357	004001536	004001536	000878336	-02447360	-05429760	000169984	-260323072
000000358	003395328	003395328	002414848	-00687360	-01856000	000169984	-260323072
000000359	003215360	003215360	004846592	000984320	001920000	000169984	-260323072
000000360	003915008	003915008	006987008	001584640	000889344	000169984	-260323072
000000361	004377344	004377344	007758592	001433088	-03342080	000169984	-260323072
000000362	004624128	004624128	007115776	001976064	-05880064	000169984	-260323072
000000363	004359680	004359680	006225152	002769664	-04847872	000169984	-260323072
000000364	003747328	003747328	006064128	002793472	-02702592	000169984	-260323072
000000365	003858688	003858688	006371840	002492416	-03269888	000169984	-260323072
000000366	004569600	004569600	006122752	002609664	-06456832	000169984	-260323072
000000367	004835840	004835840	005266432	003289600	-08784896	000169984	-260323072
000000368	003923968	003923968	004835840	004100096	-06758656	000169984	-260323072
000000369	002060288	002060288	005129728	004338176	-04216064	000169984	-260323072
000000370	-00297472	-00297472	005552896	003257344	-05320192	000169984	-260323072
000000371	-03081728	-03081728	004898304	001559296	-08889856	000169984	-260323072
000000372	-04498688	-04498688	003190528	000867840	-10535680	000169984	-260323072
000000373	-05768960	-05768960	001290496	000728832	-09100544	000169984	-260323072
000000374	-06757632	-06757632	000529920	000535552	-04263936	000169984	-260323072
000000375	-06356480	-06356480	000836864	-00014080	-02873344	000169984	-260323072
000000376	-06525184	-06525184	000918528	-01508864	-07344384	000169984	-260323072
000000377	-06977536	-06977536	000587264	-02637312	-10989312	000169984	-260323072
000000378	-07227904	-07227904	-00236288	-02819584	-11615232	000169984	-260323072
000000379	-07567872	-07567872	-01243392	-03049472	-09569536	000169984	-260323072
000000380	-06676992	-06676992	-01957120	-03776000	-06946304	000169984	-260323072
000000381	-04026112	-04026112	-02913792	-03917824	-06130176	000169984	-260323072
000000382	000572928	000572928	-03873536	-02092288	-05250560	000169984	-260323072
000000383	004126208	004126208	-04279040	000765440	-03401728	000169984	-260323072
000000384	005491968	005491968	-03431168	003022592	-00915712	000169984	-260323072
000000385	005433344	005433344	-01421824	003767552	000060416	000169984	-260323072
000000386	004452864	004452864	000444928	003182080	-03109376	000169984	-260323072
000000387	002864896	002864896	001241088	002159104	-07230464	000169984	-260323072
000000388	000755200	000755200	001298688	001244672	-07946240	000169984	-260323072
000000389	-01013248	-01013248	001949184	000367104	-05649408	000169984	-260323072
000000390	-02488064	-02488064	003205888	-00910080	-03606528	000169984	-260323072
000000391	-03157504	-03157504	004579584	-00910080	-04198400	000169984	-260323072
000000392	-02979584	-02979584	005125376	-00544768	-06743552	000169984	-260323072
000000393	-01673984	-01673984	004935680	001728000	-06742272	000169984	-260323072
000000394	-00864512	-00864512	005373440	003597568	-02993664	000169984	-260323072
000000395	000172032	000172032	006162176	003758080	-00656384	000169984	-260323072
