000000055	-02412288	-02412288	012806144	007875584	-05520384	-02498560	-267489792
000000056	-03395328	-03395328	013410048	008010496	-05767168	-02498560	-267489792
000000057	-04012032	-04012032	011210240	007086080	-05681920	-02498560	-267489792
000000058	-04865792	-04865792	009058560	006199296	-06174464	-02498560	-267489792
000000059	-07487232	-07487232	005946112	004809728	-09169664	-02498560	-267489792
000000060	-09759488	-09759488	003444992	003616256	-12160768	-02498560	-267489792
000000061	-11400704	-11400704	-00112896	001150464	-14489600	-02498560	-267489792
000000062	-13451520	-13451520	-05289216	-01643776	-14185472	-02498560	-267489792
000000063	-13982720	-13982720	-07913728	-03021824	-11058176	-02498560	-267489792
000000064	-14080256	-14080256	-11497728	-04928000	-10305024	-02498560	-267489792
000000065	-14544896	-14544896	-14650624	-07522304	-12727552	-02498560	-267489792
000000066	-12868352	-12868352	-12855808	-07760128	-10809088	-02498560	-267489792
000000067	-09386752	-09386752	-08067328	-06862080	-09303552	-02498560	-267489792
000000068	-08273664	-08273664	-04755968	-06292480	-09369856	-02498560	-267489792
000000069	-09263872	-09263872	-02812416	-05417472	-08023552	-02498560	-267489792
000000070	-08956928	-08956928	000063232	-02867456	-05512448	-02498560	-267489792
000000071	-09180672	-09180672	000333568	-00928256	-05875968	-02498560	-267489792
000000072	-09435392	-09435392	-00564992	001141504	-04608000	-02498560	-267489792
000000073	-08337920	-08337920	000558848	004199936	-01203968	-02498560	-267489792
000000074	-09611520	-09611520	-00218624	005926400	-02279680	-02498560	-267489792
000000075	-12857856	-12857856	-03513600	005509376	-05714944	-02498560	-267489792
000000076	-14177792	-14177792	-05720064	003986432	-07420672	-02498560	-267489792
000000077	-12801024	-12801024	-04561152	002668288	-05564160	-02498560	-267489792
000000078	-09399040	-09399040	-01913344	002534656	-01933568	-02498560	-267489792
000000079	-06755072	-06755072	001640960	002363648	-03959296	-02498560	-267489792
000000080	-04299520	-04299520	007957504	002819840	-09373952	-02498560	-267489792
000000081	-03485184	-03485184	012114176	003165184	-10288384	-02498560	-267489792
000000082	-04866304	-04866304	011276032	002633728	-06620160	-02498560	-267489792
000000083	-07232512	-07232512	006265856	003147008	-06204160	-02498560	-267489792
000000084	-09539840	-09539840	001408000	003611392	-07924480	-02498560	-267489792
000000085	-11181824	-11181824	-00775680	003174912	-10700288	-02498560	-267489792
000000086	-12292608	-12292608	-00421120	001888512	-11537408	-02498560	-267489792
000000087	-11872768	-11872768	002653440	000387072	-07580160	-02498560	-267489792
000000088	-09756672	-09756672	005637632	000381696	-07639808	-02498560	-267489792
000000089	-08690688	-08690688	003167232	-00235264	-10430208	-02498560	-267489792
000000090	-10802944	-10802944	-01311744	-02185216	-13478656	-02498560	-267489792
000000091	-13805312	-13805312	-07115520	-04404480	-14473984	-02498560	-267489792
000000092	-16572160	-16572160	-13202688	-06755584	-12361472	-02498560	-267489792
000000093	-19246080	-19246080	-17380864	-08942848	-11768320	-02498560	-267489792
000000094	-21575168	-21575168	-22185728	-11345152	-12846336	-02498560	-267489792
000000095	-29265408	-29265408	-26322944	-13657344	-15093760	-02498560	-267489792
000000096	-30584576	-30584576	-28355840	-17210880	-14792960	-02498560	-267489792
000000097	-30445056	-30445056	-29822208	-20158976	-12273920	-02498560	-267489792
000000098	-30333440	-30333440	-31583232	-21971968	-10892544	-02498560	-267489792
000000099	-30068480	-30068480	-32653056	-23771392	-11307264	-02498560	-267489792
000000100	-27500800	-27500800	-30570752	-25040640	-10304512	-02498560	-267489792
000000101	-22087680	-22087680	-25185280	-24896256	-06645760	-02498560	-267489792
000000102	-16678400	-16678400	-21308416	-20867584	-03855872	-02498560	-267489792
000000103	-12240384	-12240384	-18154496	-18029056	-01752576	-02498560	-267489792
000000104	-07357184	-07357184	-10108672	-12701952	-00976128	-02498560	-267489792
000000105	-03202816	-03202816	-01619200	-08389888	-03550464	-02498560	-267489792
000000106	-00845568	-00845568	003591936	-04963840	-05667840	-02498560	-267489792
000000107	000133888	000133888	007705856	-00902400	-05607168	-02498560	-267489792
000000108	001311488	001311488	012189952	003119872	-03063040	-02498560	-267489792
000000109	-00965632	-00965632	012431360	004855296	-06215680	-02498560	-267489792
000000110	-05166592	-05166592	008487936	005215488	-09673984	-02498560	-267489792
000000111	-05041408	-05041408	007962624	006064384	-06415872	-02498560	-267489792
000000112	-04209408	-04209408	007181312	005455616	-06052608	-02498560	-267489792
000000113	-04061440	-04061440	004470528	005020416	-02468096	-02498560	-267489792
000000114	-04516608	-04516608	001370112	004073472	-02017536	-02498560	-267489792
000000115	-03705856	-03705856	001607936	003594496	-02475008	-02498560	-267489792
000000116	-03099392	-03099392	003178240	003196416	-04711168	-02498560	-267489792
000000117	-01849344	-01849344	002674944	002986496	-04441344	-02498560	-267489792
000000118	-00675584	-00675584	003169280	003238656	-03755520	-02498560	-267489792
000000119	-00583680	-00583680	003427328	004105728	-04545024	-02498560	-267489792
000000120	-00914688	-00914688	001841408	004094720	-05108224	-02498560	-267489792
000000121	-01943552	-01943552	-02321408	002986752	-06544128	-02498560	-267489792
000000122	-01775616	-01775616	-05162496	001964544	-04135936	-02498560	-267489792
000000123	000847616	000847616	-03968256	002818560	002405376	-02498560	-267489792
000000124	002903808	002903808	-00757760	003472384	004307456	-02498560	-267489792
000000125	002163200	002163200	000460288	002400512	002040832	-02498560	-267489792
000000126	000058624	000058624	000332800	000500480	-03511296	-02498560	-267489792
000000127	-01580288	-01580288	-00842496	-00896000	-06874624	-02498560	-267489792
000000128	-02747392	-02747392	-03948288	-01362176	-06092032	-02498560	-267489792
000000129	-05017856	-05017856	-09057024	-02417152	-09652224	-02498560	-267489792
000000130	-07065600	-07065600	-12237056	-03001856	-09715968	-02498560	-267489792
000000131	-08227328	-08227328	-14151936	-02979584	-07131648	-02498560	-267489792
000000132	-08300800	-08300800	-14648576	-02936832	-03593984	-02498560	-267489792
000000133	-08286208	-08286208	-15035392	-02346240	-00818944	-02498560	-267489792
000000134	-08125184	-08125184	-13866752	-01567744	-00996608	-02498560	-267489792
000000135	-08307712	-08307712	-12606464	-01311744	-01917952	-02498560	-267489792
000000136	-07348224	-07348224	-11054336	-00062464	000007936	-02498560	-267489792
000000137	-02759936	-02759936	-07311104	002625792	000041216	-02498560	-267489792
000000138	001648384	001648384	-00441088	005662208	-00925440	-02498560	-267489792
000000139	003173888	003173888	003462400	008111616	-03274496	-02498560	-267489792
000000140	003120896	003120896	005405184	009424128	-08652288	-02498560	-267489792
000000141	001534208	001534208	005784320	008714752	-11831552	-02498560	-267489792
000000142	-00755200	-00755200	005309440	006588672	-10680064	-02498560	-267489792
000000143	-02030080	-02030080	004249344	003778560	-08025344	-02498560	-267489792
000000144	-02501120	-02501120	003351552	001285376	-07441664	-02498560	-267489792
000000145	-02893312	-02893312	002116608	000142080	-08992768	-02498560	-267489792
000000146	-03241472	-03241472	000242432	-02441216	-09818112	-02498560	-267489792
000000147	-03507200	-03507200	-00018688	-03779840	-08060416	-02498560	-267489792
000000148	-02766592	-02766592	-01570816	-03305728	-05697536	-02498560	-267489792
000000149	-02704384	-02704384	-04730112	-03376896	-07296000	-02498560	-267489792
000000150	-05557248	-05557248	-10138880	-04641024	-09404416	-02498560	-267489792
000000151	-12503552	-12503552	-14213120	-06902528	-07984128	-02498560	-267489792
000000152	-13173504	-13173504	-15121664	-07697664	-05114368	-02498560	-267489792
000000153	-13507584	-13507584	-14379776	-08088064	-02181632	-02498560	-267489792
000000154	-15949824	-15949824	-14346752	-07804672	-03815424	-02498560	-267489792
000000155	-17864704	-17864704	-11827968	-08082944	-07692800	-02498560	-267489792
000000156	-18100992	-18100992	-08733440	-08603904	-10381056	-02498560	-267489792
000000157	-18465792	-18465792	-09413120	-10189568	-10539264	-02498560	-267489792
000000158	-18511104	-18511104	-12740608	-12358400	-08859392	-02498560	-267489792
000000159	-17982464	-17982464	-16812288	-13507840	-08022528	-02498560	-267489792
000000160	-16016896	-16016896	-17279744	-12955136	-07538944	-02498560	-267489792
000000161	-13290752	-13290752	-14837504	-11444992	-08267776	-02498560	-267489792
000000162	-10324480	-10324480	-11795712	-11444992	-06995200	-02498560	-267489792
000000163	-06826752	-06826752	-05348864	-04074752	-03802112	-02498560	-267489792
000000164	-05234944	-05234944	001467136	-02348032	-04028416	-02498560	-267489792
000000165	-05237760	-05237760	006002944	-01648128	-07335680	-02498560	-267489792
000000166	-03945216	-03945216	010529280	-01258752	-08590336	-02498560	-267489792
000000167	-02709504	-02709504	013555456	-00192256	-07842304	-02498560	-267489792
000000168	-02022400	-02022400	014983680	001260032	-06475008	-02498560	-267489792
000000169	-02477312	-02477312	014467840	003434496	-05114624	-02498560	-267489792
000000170	-03793152	-03793152	011847168	004970496	-03589120	-02498560	-267489792
000000171	-02900480	-02900480	009250304	006071296	-03905024	-02498560	-267489792
000000172	-00340736	-00340736	009570560	007791104	-04308480	-02498560	-267489792
000000173	002676992	002676992	011371520	010566912	-01007360	-02498560	-267489792
000000174	004427008	004427008	014967296	011247360	001406208	-02498560	-267489792
000000175	003591424	003591424	017462016	010968320	-00405504	-02498560	-267489792
000000176	000779520	000779520	017723904	010624768	-02666496	-02498560	-267489792
000000177	-03456512	-03456512	013746432	009063680	-04466688	-02498560	-267489792
000000178	-06945280	-06945280	006435328	007161088	-04253440	-02498560	-267489792
000000179	-08715264	-08715264	000753408	005561600	-07634432	-02498560	-267489792
000000180	-10941440	-10941440	-05335040	002690304	-13368576	-02498560	-267489792
000000181	-13094144	-13094144	-10800384	-00772608	-13369088	-02498560	-267489792
000000182	-12932096	-12932096	-12207872	-02977792	-11967232	-02498560	-267489792
000000183	-13060096	-13060096	-14601728	-04874240	-10623232	-02498560	-267489792
000000184	-15274240	-15274240	-18958592	-06778880	-11361792	-02498560	-267489792
000000185	-17920000	-17920000	-21779456	-08803840	-12679168	-02498560	-267489792
000000186	-17919488	-17919488	-21801984	-09979904	-10484736	-02498560	-267489792
000000187	-15284480	-15284480	-17991168	-09879296	-09450752	-02498560	-267489792
000000188	-13391360	-13391360	-14656000	-08940032	-07278848	-02498560	-267489792
000000189	-12283136	-12283136	-06668288	-06897152	-07887872	-02498560	-267489792
000000190	-12996864	-12996864	-07720960	-05083904	-11403008	-02498560	-267489792
000000191	-16361216	-16361216	-15059712	-05751808	-15491584	-02498560	-267489792
000000192	-21525248	-21525248	-25019136	-08756992	-16546560	-02498560	-267489792
000000193	-25087232	-25087232	-31597824	-12272896	-14048000	-02498560	-267489792
000000194	-25503488	-25503488	-30782976	-15049728	-12316416	-02498560	-267489792
000000195	-22270720	-22270720	-28305408	-16123136	-11920640	-02498560	-267489792
000000196	-19129344	-19129344	-22169088	-16804608	-07313664	-02498560	-267489792
000000197	-13629696	-13629696	-11769600	-14348544	-00336896	-02498560	-267489792
000000198	-06584832	-06584832	-05070592	-09947648	004146176	-02498560	-267489792
000000199	-02903808	-02903808	-05755648	-06541824	002522624	-02498560	-267489792
000000200	-04498944	-04498944	-10249728	-04613120	-00862720	-02498560	-267489792
000000201	-07518720	-07518720	-13816320	-04109312	-05224448	-02498560	-267489792
000000202	-08801536	-08801536	-13653760	-04819456	-07196160	-02498560	-267489792
000000203	-08281344	-08281344	-10837760	-04588800	-04423168	-02498560	-267489792
000000204	-06584064	-06584064	-07302400	-03370240	-02844672	-02498560	-267489792
000000205	-05541376	-05541376	-00455680	-01566720	-01692416	-02498560	-267489792
000000206	-03887872	-03887872	006712576	000759808	-03999744	-02498560	-267489792
000000207	-04170496	-04170496	008453376	001627392	-06021376	-02498560	-267489792
000000208	-05977856	-05977856	007163648	000871680	-04249344	-02498560	-267489792
000000209	-09254144	-09254144	003286272	-01305344	-05895680	-02498560	-267489792
000000210	-12716544	-12716544	-02088704	-05510656	-09189120	-02498560	-267489792
000000211	-15221760	-15221760	-08464640	-09914112	-12335360	-02498560	-267489792
000000212	-15734784	-15734784	-13020672	-12944384	-12682240	-02498560	-267489792
000000213	-14029056	-14029056	-13348096	-14279168	-10694144	-02498560	-267489792
000000214	-12877568	-12877568	-12730880	-13561600	-09091840	-02498560	-267489792
000000215	-13128192	-13128192	-11811584	-12615424	-09972736	-02498560	-267489792
000000216	-14408960	-14408960	-12562176	-13095168	-13154048	-02498560	-267489792
000000217	-13974528	-13974528	-13374720	-14563584	-10512640	-02498560	-267489792
000000218	-13619968	-13619968	-14208512	-14907648	-06144000	-02498560	-267489792
000000219	-14969344	-14969344	-16393728	-14919680	-04643072	-02498560	-267489792
000000220	-16034048	-16034048	-16755200	-15011584	-04635648	-02498560	-267489792
000000221	-14961664	-14961664	-12784128	-13240320	-05601536	-02498560	-267489792
000000222	-12385280	-12385280	-08342784	-10983168	-05951488	-02498560	-267489792
000000223	-09951232	-09951232	-06352128	-10983168	-05652736	-02498560	-267489792
000000224	-07382272	-07382272	-01955072	-04044288	-05178368	-02498560	-267489792
000000225	-05535744	-05535744	002673920	-02214656	-06225408	-02498560	-267489792
000000226	-05785856	-05785856	003605760	-01680640	-08911616	-02498560	-267489792
000000227	-06818048	-06818048	002978560	-01990656	-06801664	-02498560	-267489792
000000228	-06241024	-06241024	003875584	-00725760	-01676800	-02498560	-267489792
000000229	-05227008	-05227008	006841088	-00537600	-01444096	-02498560	-267489792
000000230	-06669056	-06669056	005341952	-00573184	-02413568	-02498560	-267489792
000000231	-07311104	-07311104	004664832	000412928	-03664896	-02498560	-267489792
000000232	-07015936	-07015936	003888640	000924928	-05058304	-02498560	-267489792
000000233	-05777920	-05777920	004411136	001967104	-03251456	-02498560	-267489792
000000234	-05188096	-05188096	003751168	002552832	-05000960	-02498560	-267489792
000000235	-05810176	-05810176	002436864	002194688	-08376064	-02498560	-267489792
000000236	-07291904	-07291904	001157888	000433408	-09371136	-02498560	-267489792
000000237	-08652544	-08652544	-02726400	-00764416	-06106368	-02498560	-267489792
000000238	-07936768	-07936768	-04287488	-00402176	-01718016	-02498560	-267489792
000000239	-08146688	-08146688	-05165824	-00800768	-03979520	-02498560	-267489792
000000240	-11690752	-11690752	-09939456	-01972992	-05784832	-02498560	-267489792
000000241	-13126912	-13126912	-08804352	-02092288	-05457664	-02498560	-267489792
000000242	-12452352	-12452352	-11139072	-01999872	-06370560	-02498560	-267489792
000000243	-12806912	-12806912	-11378176	-02213888	-06607616	-02498560	-267489792
000000244	-12035840	-12035840	-10020352	-01362944	-07156480	-02498560	-267489792
000000245	-10946048	-10946048	-08497408	000463616	-07350016	-02498560	-267489792
000000246	-10037760	-10037760	-05875712	001243648	-07910912	-02498560	-267489792
000000247	-07470592	-07470592	-03976192	002121472	-06333440	-02498560	-267489792
000000248	-05350656	-05350656	-06566656	002476800	-01966336	-02498560	-267489792
000000249	-03552512	-03552512	-09764864	002675200	000777216	-02498560	-267489792
000000250	-02746880	-02746880	-09813248	001892352	000600832	-02498560	-267489792
000000251	-02250752	-02250752	-09479936	000513536	-00612608	-02498560	-267489792
000000252	-02318336	-02318336	-10409472	-01285632	-01785344	-02498560	-267489792
000000253	-03682560	-03682560	-12857088	-03830272	-01885952	-02498560	-267489792
000000254	-06294784	-06294784	-16288768	-06308864	-04257280	-02498560	-267489792
000000255	-09827840	-09827840	-15664896	-07355392	-06684672	-02498560	-267489792
000000256	-12180992	-12180992	-15829504	-08256000	-09190912	-02498560	-267489792
000000257	-12754944	-12754944	-13326080	-07565056	-08208640	-02498560	-267489792
000000258	-10579200	-10579200	-07013376	-03827968	-03991808	-02498560	-267489792
000000259	-06299648	-06299648	-00476672	001786112	-00765440	-02498560	-267489792
000000260	-03683072	-03683072	000299520	005951488	-01324032	-02498560	-267489792
000000261	-04105984	-04105984	001436416	008197120	-04514048	-02498560	-267489792
000000262	-03678720	-03678720	005348864	009254400	-04707584	-02498560	-267489792
000000263	000416512	000416512	007533824	008491520	-04171520	-02498560	-267489792
000000264	001586176	001586176	011004672	008762112	-03143936	-02498560	-267489792
000000265	001043712	001043712	012888576	008379392	-06979072	-02498560	-267489792
000000266	000318464	000318464	012523008	008060160	-10805248	-02498560	-267489792
000000267	-00475392	-00475392	010278144	008297728	-11903488	-02498560	-267489792
000000268	-00645120	-00645120	006905856	007896832	-11120128	-02498560	-267489792
000000269	-00915456	-00915456	005784320	007676416	-06864640	-02498560	-267489792
000000270	-02355456	-02355456	003892992	006646528	-05602560	-02498560	-267489792
000000271	-02841088	-02841088	004174848	004898560	-06087424	-02498560	-267489792
000000272	-02389504	-02389504	006070528	002364928	-05805824	-02498560	-267489792
000000273	-02451456	-02451456	005774080	-00478976	-05793792	-02498560	-267489792
000000274	-03627776	-03627776	005449216	-01782784	-04462336	-02498560	-267489792
000000275	-05693952	-05693952	003394560	-02648576	-07596288	-02498560	-267489792
000000276	-08830976	-08830976	-00784128	-03349760	-10141952	-02498560	-267489792
000000277	-10763520	-10763520	-06309632	-04581888	-09941760	-02498560	-267489792
000000278	-09663744	-09663744	-08287232	-04394240	-05891072	-02498560	-267489792
000000279	-07038464	-07038464	-05961984	-01460480	-07099392	-02498560	-267489792
000000280	-06048000	-06048000	-02089728	000317440	-09191424	-02498560	-267489792
000000281	-04907008	-04907008	002824192	000607488	-07786240	-02498560	-267489792
000000282	-02549760	-02549760	008880128	001885952	-06465024	-02498560	-267489792
000000283	-01975040	-01975040	012437760	002386944	-04572416	-02498560	-267489792
000000284	-03087360	-03087360	011142912	002386944	-05724928	-02498560	-267489792
000000285	-05585664	-05585664	006350592	-02195968	-06629632	-02498560	-267489792
000000286	-06242560	-06242560	002230784	-03268352	-07600896	-02498560	-267489792
000000287	-04662016	-04662016	002270720	-04508672	-07113984	-02498560	-267489792
000000288	-03271424	-03271424	001423360	-05130240	-03881728	-02498560	-267489792
000000289	-02181888	-02181888	-00060672	-04729088	-03387904	-02498560	-267489792
000000290	-02473216	-02473216	-00047872	-03415296	-04449536	-02498560	-267489792
000000291	-02379264	-02379264	001084672	-02913792	-06029568	-02498560	-267489792
000000292	-01592320	-01592320	000680192	-02857472	-06680064	-02498560	-267489792
000000293	-02664704	-02664704	-01173248	-02621440	-05753344	-02498560	-267489792
000000294	-02540032	-02540032	002520320	-01170944	-04393472	-02498560	-267489792
000000295	-02116096	-02116096	003215616	-00006656	-04708096	-02498560	-267489792
000000296	-04221696	-04221696	003137792	-00110336	-07974912	-02498560	-267489792
000000297	-06360832	-06360832	004765952	000778240	-08057088	-02498560	-267489792
000000298	-06735872	-06735872	005729792	002319104	-05351424	-02498560	-267489792
000000299	-07230464	-07230464	003616256	003621632	-06190592	-02498560	-267489792
000000300	-09825024	-09825024	-01311232	004139776	-08582400	-02498560	-267489792
000000301	-12151808	-12151808	-05197056	003279872	-11474176	-02498560	-267489792
000000302	-12654848	-12654848	-06872320	003121408	-10317568	-02498560	-267489792
000000303	-11995392	-11995392	-08727808	003453952	-08453888	-02498560	-267489792
000000304	-10869504	-10869504	-11044352	003307008	-07325696	-02498560	-267489792
000000305	-11449088	-11449088	-13361152	002117888	-08156160	-02498560	-267489792
000000306	-12295424	-12295424	-15767296	000796928	-09411840	-02498560	-267489792
000000307	-11861504	-11861504	-16460800	-00951296	-09306880	-02498560	-267489792
000000308	-10484224	-10484224	-16173312	-02691584	-08101632	-02498560	-267489792
000000309	-08919040	-08919040	-14432512	-03113216	-05024768	-02498560	-267489792
000000310	-08352256	-08352256	-12458752	-02946816	-06006784	-02498560	-267489792
000000311	-09511680	-09511680	-08069888	-02747136	-08149248	-02498560	-267489792
000000312	-08405760	-08405760	-01731328	-01802752	-06942464	-02498560	-267489792
000000313	-06177024	-06177024	-00510464	-01613056	-06525696	-02498560	-267489792
000000314	-05745664	-05745664	000293376	-00548864	-03405824	-02498560	-267489792
000000315	-04999168	-04999168	003695872	000436224	-04392448	-02498560	-267489792
000000316	-04693760	-04693760	001364480	-00517120	-07545600	-02498560	-267489792
000000317	-06764800	-06764800	-01574912	-01364736	-09466880	-02498560	-267489792
000000318	-08435456	-08435456	-02173440	-00963584	-09649408	-02498560	-267489792
000000319	-04069120	-04069120	001077760	000507392	-04844544	-02498560	-267489792
000000320	-03475712	-03475712	002946304	001136640	-03745280	-02498560	-267489792
000000321	-03956224	-03956224	003090176	001976320	-05070848	-02498560	-267489792
000000322	-04298752	-04298752	003255552	002676224	-06717184	-02498560	-267489792
000000323	-05245440	-05245440	-00131840	001241856	-06960640	-02498560	-267489792
000000324	-05885440	-05885440	-04023040	000348416	-05877760	-02498560	-267489792
000000325	-08603904	-08603904	-07160320	000066048	-06742528	-02498560	-267489792
000000326	-10105856	-10105856	-13416192	-01228032	-05544192	-02498560	-267489792
000000327	-06912000	-06912000	-10042624	-01136640	-04330240	-02498560	-267489792
000000328	-04285184	-04285184	-04512512	-00338688	-01648896	-02498560	-267489792
000000329	-02933504	-02933504	-03378432	000177408	-00602880	-02498560	-267489792
000000330	-00888064	-00888064	001455104	002811136	-01095168	-02498560	-267489792
000000331	000188416	000188416	007945216	004702208	-04474112	-02498560	-267489792
000000332	-00240384	-00240384	009281536	003962624	-03882496	-02498560	-267489792
000000333	-00860928	-00860928	008084480	003803648	-01076736	-02498560	-267489792
000000334	-02733312	-02733312	006807808	003900672	-02370816	-02498560	-267489792
000000335	-07822592	-07822592	-00019200	001353984	-03172352	-02498560	-267489792
000000336	-09533184	-09533184	-07057920	-01285120	-03936256	-02498560	-267489792
000000337	-08428032	-08428032	-07563776	-01503744	-06286336	-02498560	-267489792
000000338	-08389632	-08389632	-08097280	-01350656	-05372672	-02498560	-267489792
000000339	-07255808	-07255808	-09095936	-00782336	-04856576	-02498560	-267489792
000000340	-06684928	-06684928	-05043200	000144384	-07620096	-02498560	-267489792
000000341	-09691648	-09691648	-02889216	-00927488	-11124736	-02498560	-267489792
000000342	-14688768	-14688768	-07565056	-04292864	-12784640	-02498560	-267489792
000000343	-18456320	-18456320	-22147840	-09231872	-11666176	-02498560	-267489792
000000344	-19401728	-19401728	-26512896	-13358336	-09742592	-02498560	-267489792
000000345	-19878144	-19878144	-31165696	-17966592	-10937088	-02498560	-267489792
000000346	-20591104	-20591104	-32928000	-18203904	-11177472	-02498560	-267489792
000000347	-18033920	-18033920	-28841216	-17434624	-09323264	-02498560	-267489792
000000348	-14784256	-14784256	-24499200	-15904000	-06298112	-02498560	-267489792
000000349	-10491136	-10491136	-17574144	-13622016	-01171200	-02498560	-267489792
000000350	-06684416	-06684416	-11941632	-11646976	-01011712	-02498560	-267489792
000000351	-05722880	-05722880	-08847872	-11649536	-04617728	-02498560	-267489792
000000352	-05287424	-05287424	-05141760	-11855616	-06439424	-02498560	-267489792
000000353	-03617536	-03617536	-01327360	-11256320	-05989888	-02498560	-267489792
000000354	-01381888	-01381888	-00689408	-10648064	-05305600	-02498560	-267489792
000000355	-01548544	-01548544	-00407552	-09595904	-06990336	-02498560	-267489792
000000356	-02466816	-02466816	-00638208	-08919040	-09564928	-02498560	-267489792
000000357	-03121152	-03121152	002422272	-07043840	-08422656	-02498560	-267489792
000000358	-01405952	-01405952	004921600	-05073920	-04074752	-02498560	-267489792
000000359	-00455680	-00455680	006555904	-02697728	000264192	-02498560	-267489792
000000360	-00525824	-00525824	009082368	-00248832	000532480	-02498560	-267489792
000000361	-01481984	-01481984	009957376	000368640	-01523200	-02498560	-267489792
000000362	-01846272	-01846272	008784640	000505088	-02244352	-02498560	-267489792
000000363	-02028544	-02028544	005207040	000887808	-04274176	-02498560	-267489792
000000364	-02703104	-02703104	002118656	001313536	-03171840	-02498560	-267489792
000000365	-02999552	-02999552	000644352	001875712	-03717376	-02498560	-267489792
000000366	-03354624	-03354624	-01616384	001749760	-05039872	-02498560	-267489792
000000367	-04992000	-04992000	-07856640	-00459264	-08681216	-02498560	-267489792
000000368	-06742528	-06742528	-10011392	-01325312	-07602688	-02498560	-267489792
